section,item,variant,value,lo,hi,level,n,b,seed,p1_reference,p1_source,matches_p1
f5_bp_map,HYPE 00-10 30-90d,per_contract|index,3.4109661324780194,,,,543.0,0,,,,
f5_bp_map,HYPE 10-25 30-90d,per_contract|index,15.680571462885103,,,,2516.0,0,,,,
f5_bp_map,HYPE 25-40 30-90d,per_contract|index,19.416202821479413,,,,2051.0,0,,,,
f5_bp_map,HYPE 40-60 30-90d,per_contract|index,27.16120287974609,,,,2170.0,0,,,,
f5_bp_map,HYPE 60-75 30-90d,per_contract|index,6.544096412524579,,,,372.0,0,,,,
f5_bp_map,HYPE 75-90 30-90d,per_contract|index,33.35836279662672,,,,279.0,0,,,,
f5_bp_map,HYPE 90-100 30-90d,per_contract|index,,,,,50.0,0,,,,
f5_bp_map,HYPE 00-10 >90d,per_contract|index,22.851893385911588,,,,291.0,0,,,,
f5_bp_map,HYPE 10-25 >90d,per_contract|index,21.618039354391684,,,,1116.0,0,,,,
f5_bp_map,HYPE 25-40 >90d,per_contract|index,18.40238611345385,,,,1006.0,0,,,,
f5_bp_map,HYPE 40-60 >90d,per_contract|index,27.3406712617745,,,,867.0,0,,,,
f5_bp_map,HYPE 60-75 >90d,per_contract|index,43.381876592917585,,,,353.0,0,,,,
f5_bp_map,HYPE 75-90 >90d,per_contract|index,,,,,89.0,0,,,,
f5_bp_map,HYPE 90-100 >90d,per_contract|index,,,,,29.0,0,,,,
f5_bp_check,BTC 40-60 <=2d (text: about 9 bp),p1|notional,8.983827552543886,,,,,0,,9.0,paper/main.tex sec. maker,True
f5_bp_check,BTC 40-60 30-90d (text: about 29 bp),p1|notional,28.45967796936723,,,,,0,,29.0,paper/main.tex sec. maker,True
f5_bp_range,BTC min,p1|index,0.6425863493867358,,,,32.0,0,,,,
f5_bp_range,BTC max,p1|index,15.564990127474395,,,,32.0,0,,,,
f5_bp_range,ETH min,p1|index,-80.80949014176286,,,,35.0,0,,,,
f5_bp_range,ETH max,p1|index,28.364141785978855,,,,35.0,0,,,,
f5_bp_range,HYPE min,p1|index,-0.6021314251384704,,,,30.0,0,,,,
f5_bp_range,HYPE max,p1|index,85.51284224710733,,,,30.0,0,,,,
f5_bp_range,BTC min,p1|notional,1.1594397897806703,,,,32.0,0,,,,
f5_bp_range,BTC max,p1|notional,78.49958810396376,,,,32.0,0,,,,
f5_bp_range,ETH min,p1|notional,-21.402304491780875,,,,35.0,0,,,,
f5_bp_range,ETH max,p1|notional,11.523354275401612,,,,35.0,0,,,,
f5_bp_range,HYPE min,p1|notional,-0.0006749791247753,,,,30.0,0,,,,
f5_bp_range,HYPE max,p1|notional,0.5780265797869205,,,,30.0,0,,,,
f5_bp_range,BTC min,per_contract|index,0.9137221235638736,,,,32.0,0,,,,
f5_bp_range,BTC max,per_contract|index,15.625190481926564,,,,32.0,0,,,,
f5_bp_range,ETH min,per_contract|index,-82.80949014176288,,,,35.0,0,,,,
f5_bp_range,ETH max,per_contract|index,28.81906507074567,,,,35.0,0,,,,
f5_bp_range,HYPE min,per_contract|index,-6.215834599164047,,,,30.0,0,,,,
f5_bp_range,HYPE max,per_contract|index,68.82905815581199,,,,30.0,0,,,,
f5_bp_range,BTC min,per_contract|notional,1.5264853463453396,,,,32.0,0,,,,
f5_bp_range,BTC max,per_contract|notional,78.35329776601378,,,,32.0,0,,,,
f5_bp_range,ETH min,per_contract|notional,-19.4496293954348,,,,35.0,0,,,,
f5_bp_range,ETH max,per_contract|notional,11.64064328200234,,,,35.0,0,,,,
f5_bp_range,HYPE min,per_contract|notional,-0.0131455379059159,,,,30.0,0,,,,
f5_bp_range,HYPE max,per_contract|notional,0.3581419540777461,,,,30.0,0,,,,
f1_premium_share,markout q25,premium_per_fill,-1.6073330653520386,,,,603940.0,0,,-1.6,paper/main.tex sec. results (1 decimal),True
f1_premium_share,markout q50,premium_per_fill,1.0764316718092948,,,,603940.0,0,,1.1,paper/main.tex sec. results (1 decimal),True
f1_premium_share,markout q75,premium_per_fill,21.116907569608763,,,,603940.0,0,,21.1,paper/main.tex sec. results (1 decimal),True
f1_premium_share,net_edge_p1 q25,premium_per_fill,-4.485356535211892,,,,603940.0,0,,,,
f1_premium_share,net_edge_p1 q50,premium_per_fill,0.6399165947375361,,,,603940.0,0,,,,
f1_premium_share,net_edge_p1 q75,premium_per_fill,17.78668579471224,,,,603940.0,0,,,,
f1_premium_share,net_edge_per_contract q25,premium_per_fill,-2.799451759866314,,,,603940.0,0,,,,
f1_premium_share,net_edge_per_contract q50,premium_per_fill,0.6086129465608809,,,,603940.0,0,,,,
f1_premium_share,net_edge_per_contract q75,premium_per_fill,17.281883563677628,,,,603940.0,0,,,,
f1_premium_share,markout q25,premium_per_contract,-3.267686286622567,,,,603940.0,0,,,,
f1_premium_share,markout q50,premium_per_contract,3.4292045638524447,,,,603940.0,0,,,,
f1_premium_share,markout q75,premium_per_contract,13.452405441724306,,,,603940.0,0,,,,
f1_premium_share,net_edge_p1 q25,premium_per_contract,-5.532335474984248,,,,603940.0,0,,,,
f1_premium_share,net_edge_p1 q50,premium_per_contract,2.4329540619654564,,,,603940.0,0,,,,
f1_premium_share,net_edge_p1 q75,premium_per_contract,12.932317916530572,,,,603940.0,0,,,,
f1_premium_share,net_edge_per_contract q25,premium_per_contract,-4.454753020636945,,,,603940.0,0,,,,
f1_premium_share,net_edge_per_contract q50,premium_per_contract,2.5416784507515757,,,,603940.0,0,,,,
f1_premium_share,net_edge_per_contract q75,premium_per_contract,11.90460303772232,,,,603940.0,0,,,,
f5_bp_summary,BTC median over cells,p1|index,3.464694456659447,,,,32.0,0,,,,
f5_bp_summary,ETH median over cells,p1|index,5.4667260143134655,,,,35.0,0,,,,
f5_bp_summary,HYPE median over cells,p1|index,30.0088226324663,,,,30.0,0,,,,
f5_bp_summary,BTC median over cells,p1|notional,9.962546190334237,,,,32.0,0,,,,
f5_bp_summary,ETH median over cells,p1|notional,1.5509352907624194,,,,35.0,0,,,,
f5_bp_summary,HYPE median over cells,p1|notional,0.25652705285378696,,,,30.0,0,,,,
f5_bp_summary,BTC median over cells,per_contract|index,3.3157203063424134,,,,32.0,0,,,,
f5_bp_summary,ETH median over cells,per_contract|index,5.748198753361389,,,,35.0,0,,,,
f5_bp_summary,HYPE median over cells,per_contract|index,15.121225114139115,,,,30.0,0,,,,
f5_bp_summary,BTC median over cells,per_contract|notional,9.195484956878552,,,,32.0,0,,,,
f5_bp_summary,ETH median over cells,per_contract|notional,1.5014157556534056,,,,35.0,0,,,,
f5_bp_summary,HYPE median over cells,per_contract|notional,0.05332708298500115,,,,30.0,0,,,,
class_clusters,dominant_maker clusters,all,17.0,,,,56274.0,0,,,,
class_clusters,dominant_maker top1 share of fills,all,0.8188683939297011,,,,56274.0,0,,,,
class_clusters,dominant_maker top2 share of fills,all,0.89586665245051,,,,56274.0,0,,,,
class_clusters,large clusters,all,104.0,,,,52200.0,0,,,,
class_clusters,large top1 share of fills,all,0.1252107279693486,,,,52200.0,0,,,,
class_clusters,large top2 share of fills,all,0.2304789272030651,,,,52200.0,0,,,,
class_clusters,mm_programme clusters,all,33.0,,,,42976.0,0,,,,
class_clusters,mm_programme top1 share of fills,all,0.8289510424422933,,,,42976.0,0,,,,
class_clusters,mm_programme top2 share of fills,all,0.8987807148175726,,,,42976.0,0,,,,
class_clusters,other clusters,all,10749.0,,,,329432.0,0,,,,
class_clusters,other top1 share of fills,all,0.0144703611063891,,,,329432.0,0,,,,
class_clusters,other top2 share of fills,all,0.0248488307146846,,,,329432.0,0,,,,
class_clusters,rfq clusters,all,4512.0,,,,121064.0,0,,,,
class_clusters,rfq top1 share of fills,all,0.0277786955659816,,,,121064.0,0,,,,
class_clusters,rfq top2 share of fills,all,0.0508656578338729,,,,121064.0,0,,,,
class_clusters,vault clusters,all,8.0,,,,1994.0,0,,,,
class_clusters,vault top1 share of fills,all,0.3610832497492477,,,,1994.0,0,,,,
class_clusters,vault top2 share of fills,all,0.5045135406218656,,,,1994.0,0,,,,
decomposition_b9999,half spread,p1,15.701225476954274,9.906102871250628,22.138308716332695,0.95,603940.0,9999,20260917.0,,,
decomposition_b9999,adverse selection,p1,-2.650620908563112,-4.692872856886018,-0.7152277388816368,0.95,603940.0,9999,20260917.0,,,
decomposition_b9999,markout,p1,13.050604568391153,5.591612367546102,21.24666578419298,0.95,603940.0,9999,20260917.0,,,
decomposition_b9999,maker fee,p1,-1.5616598854624304,-1.955037484917138,-1.1989241269441495,0.95,603940.0,9999,20260917.0,,,
decomposition_b9999,maker rebate,p1,0.5929654755034721,0.4629711529619439,0.7426321130852007,0.95,603940.0,9999,20260917.0,,,
decomposition_b9999,hedge cost,p1,-3.149457390064287,-3.4685864094236276,-2.812886792251094,0.95,603940.0,9999,20260917.0,,,
decomposition_b9999,net edge,p1,8.93245276836791,1.3046146311088525,17.32355481133584,0.95,603940.0,9999,20260917.0,,,
decomposition_b9999,half spread,per_contract,15.701225476954274,9.906102871250628,22.138308716332695,0.95,603940.0,9999,20260917.0,,,
decomposition_b9999,adverse selection,per_contract,-2.650620908563112,-4.692872856886018,-0.7152277388816368,0.95,603940.0,9999,20260917.0,,,
decomposition_b9999,markout,per_contract,13.050604568391153,5.591612367546102,21.24666578419298,0.95,603940.0,9999,20260917.0,,,
decomposition_b9999,maker fee,per_contract,-1.0911128959099523,-1.3464922429690185,-0.805756800968738,0.95,603940.0,9999,20260917.0,,,
decomposition_b9999,maker rebate,per_contract,0.7694540118805787,0.6478903790726976,0.9128489474695278,0.95,603940.0,9999,20260917.0,,,
decomposition_b9999,hedge cost,per_contract,-3.149457390064287,-3.4685864094236276,-2.812886792251094,0.95,603940.0,9999,20260917.0,,,
decomposition_b9999,net edge,per_contract,9.579488294297493,1.5619417102176751,18.30887584049852,0.95,603940.0,9999,20260917.0,,,
classes_b9999,dominant_maker mean_ne,p1,-30.4914508763849,-40.95103159973013,-25.875311602287663,0.95,56274.0,9999,20260917.0,,,
classes_b9999,large mean_ne,p1,-1.6313072709250451,-14.634442830257402,13.63589004697096,0.95,52200.0,9999,20260917.0,,,
classes_b9999,mm_programme mean_ne,p1,-25.150276696201175,-29.008274358620895,-3.6826527668339577,0.95,42976.0,9999,20260917.0,,,
classes_b9999,other mean_ne,p1,21.185536200822593,18.571252776991553,24.420770198815575,0.95,329432.0,9999,20260917.0,,,
classes_b9999,rfq mean_ne,p1,11.186987973945762,8.177475331769612,14.951094190995285,0.95,121064.0,9999,20260917.0,,,
classes_b9999,vault mean_ne,p1,-28.576284555229268,-66.86619436541282,-5.1978364406750375,0.95,1994.0,9999,20260917.0,,,
classes_b9999,dominant_maker mean_ne,per_contract,-31.98459118693479,-35.96333470732246,-26.954412406442152,0.95,56274.0,9999,20260917.0,,,
classes_b9999,large mean_ne,per_contract,0.7944056108244427,-12.414028413986516,15.89617642952284,0.95,52200.0,9999,20260917.0,,,
classes_b9999,mm_programme mean_ne,per_contract,-26.760520021812653,-30.28485076032278,-3.5794639652813656,0.95,42976.0,9999,20260917.0,,,
classes_b9999,other mean_ne,per_contract,22.041833875934092,19.434480525138763,25.25571979968271,0.95,329432.0,9999,20260917.0,,,
classes_b9999,rfq mean_ne,per_contract,11.799388553084707,8.891765512474574,15.494995188183584,0.95,121064.0,9999,20260917.0,,,
classes_b9999,vault mean_ne,per_contract,2.087556307230245,1.1327055890071378,3.4859081668164915,0.95,1994.0,9999,20260917.0,,,
rfq_booking,fills,all,603940.0,,,,,0,,,,
rfq_booking,rfq_fills,all,122378.0,,,,,0,,,,
rfq_booking,orderbook_fills,all,481562.0,,,,,0,,,,
rfq_booking,packages,all,72564.0,,,,,0,,,,
rfq_booking,multi_leg_packages,all,39366.0,,,,,0,,,,
rfq_booking,multi_leg_with_fee,all,4996.0,,,,,0,,,,
rfq_booking,multi_leg_fee_on_one_leg,all,4511.0,,,,,0,,,,
rfq_booking,multi_leg_fee_on_every_leg,all,95.0,,,,,0,,,,
rfq_booking,multi_leg_with_rebate,all,0.0,,,,,0,,,,
rfq_booking,rfq_fee_per_contract_leg,all,0.3115303958725652,,,,,0,,,,
rfq_booking,rfq_fee_per_contract_package,all,0.31773244691940455,,,,,0,,,,
rfq_package,decomposition half spread,per_contract_package,15.701225476954274,9.97717307254324,22.297951693485754,0.95,603940.0,999,20260917.0,,,
rfq_package,decomposition adverse selection,per_contract_package,-2.650620908563112,-4.73996341802922,-0.7619156986113396,0.95,603940.0,999,20260917.0,,,
rfq_package,decomposition markout,per_contract_package,13.050604568391153,5.574984796735951,21.25025356674466,0.95,603940.0,999,20260917.0,,,
rfq_package,decomposition maker fee,per_contract_package,-1.0923696343326603,-1.3347408651897608,-0.8022599706530347,0.95,603940.0,999,20260917.0,,,
rfq_package,decomposition maker rebate,per_contract_package,0.7694540118805787,0.6430712456648895,0.9097651123236016,0.95,603940.0,999,20260917.0,,,
rfq_package,decomposition hedge cost,per_contract_package,-3.149457390064287,-3.4699468692539335,-2.8416725240679703,0.95,603940.0,999,20260917.0,,,
rfq_package,decomposition net edge,per_contract_package,9.578231555874789,1.457648301432042,18.42871541729134,0.95,603940.0,999,20260917.0,,,
rfq_package,"decomposition net edge, median",per_contract_package,0.6251702682116513,,,,603940.0,0,,,,
rfq_package,"decomposition net edge, contract weighted",per_contract_package,0.1874618391725374,,,,603940.0,0,,,,
rfq_package,"decomposition net edge, sum over fills (USDC)",per_contract_package,7483582.70403884,,,,603940.0,0,,,,
rfq_package,"decomposition maker fee, sum over fills (USDC)",per_contract_package,-943148.8712261802,,,,603940.0,0,,,,
rfq_package,"decomposition maker rebate, sum over fills (USDC)",per_contract_package,358115.56927556696,,,,603940.0,0,,,,
rfq_package,"decomposition net edge, share of fills negative",per_contract_package,0.3941550485147531,,,,603940.0,0,,,,
rfq_package,class dominant_maker mean_fee,per_contract_package,2.7518862704736664,,,,56274.0,0,,,,
rfq_package,class dominant_maker mean_rebate,per_contract_package,0.1091234873425202,,,,56274.0,0,,,,
rfq_package,class dominant_maker mean_ne,per_contract_package,-31.98459118693479,-35.67220996621831,-27.62858789282406,0.95,56274.0,999,20260917.0,,,
rfq_package,class large mean_fee,per_contract_package,1.3538502263942307,,,,52200.0,0,,,,
rfq_package,class large mean_rebate,per_contract_package,1.0166859203933842,,,,52200.0,0,,,,
rfq_package,class large mean_ne,per_contract_package,0.7944056108244427,-12.213364186553342,16.186444374247593,0.95,52200.0,999,20260917.0,,,
rfq_package,class mm_programme mean_fee,per_contract_package,1.8202253750251056,,,,42976.0,0,,,,
rfq_package,class mm_programme mean_rebate,per_contract_package,0.6649836159543084,,,,42976.0,0,,,,
rfq_package,class mm_programme mean_ne,per_contract_package,-26.760520021812653,-30.35152152906252,-3.3146998752060446,0.95,42976.0,999,20260917.0,,,
rfq_package,class other mean_fee,per_contract_package,0.9619323669052148,,,,329432.0,0,,,,
rfq_package,class other mean_rebate,per_contract_package,1.1440004919699764,,,,329432.0,0,,,,
rfq_package,class other mean_ne,per_contract_package,22.041833875934092,19.50021174042632,25.203704000974692,0.95,329432.0,999,20260917.0,,,
rfq_package,class rfq mean_fee,per_contract_package,0.3041791984297426,,,,121064.0,0,,,,
rfq_package,class rfq mean_rebate,per_contract_package,0.0,,,,121064.0,0,,,,
rfq_package,class rfq mean_ne,per_contract_package,11.79311918644384,8.912096553812516,15.141090042817304,0.95,121064.0,999,20260917.0,,,
rfq_package,class vault mean_fee,per_contract_package,1.1297028417035526,,,,1994.0,0,,,,
rfq_package,class vault mean_rebate,per_contract_package,0.0218303981962971,,,,1994.0,0,,,,
rfq_package,class vault mean_ne,per_contract_package,2.0875563072302454,1.0515188206177368,3.485908166816492,0.95,1994.0,999,20260917.0,,,
rfq_package,"h4 share of cells positive, perp half spread 1 bp",per_contract_package,0.7628865979381443,,,0.9,97.0,9999,20260917.0,,,
rfq_package,"h4 cells positive / negative, 1 bp",per_contract_package,74.0,,0.0,,97.0,0,,,,
rfq_package,"h4 rejected, 1 bp",per_contract_package,1.0,,,,97.0,0,,,,
rfq_package,h4 BTC 40-60 <=2d mean net edge,per_contract_package,24.20828481033357,6.4522013261241735,46.38508173907123,0.9,8902.0,9999,20260917.0,,,
rfq_package,h4 ETH 40-60 <=2d mean net edge,per_contract_package,1.0561449320465164,0.2022474968053753,2.1017278918443587,0.9,23718.0,9999,20260917.0,,,
